frequency(Hz),V/rt(Hz),Title
86.73095703,6.02E-09,SR1 PSD @ 1.5625 kHz Span
86.79199219,6.47E-09,SR1 PSD @ 1.5625 kHz Span
86.85302734,6.65E-09,SR1 PSD @ 1.5625 kHz Span
86.9140625,6.38E-09,SR1 PSD @ 1.5625 kHz Span
86.97509766,5.77E-09,SR1 PSD @ 1.5625 kHz Span
87.03613281,5.54E-09,SR1 PSD @ 1.5625 kHz Span
87.09716797,6.51E-09,SR1 PSD @ 1.5625 kHz Span
87.15820313,7.78E-09,SR1 PSD @ 1.5625 kHz Span
87.21923828,7.69E-09,SR1 PSD @ 1.5625 kHz Span
87.28027344,6.71E-09,SR1 PSD @ 1.5625 kHz Span
87.34130859,6.43E-09,SR1 PSD @ 1.5625 kHz Span
87.40234375,6.46E-09,SR1 PSD @ 1.5625 kHz Span
87.46337891,6.37E-09,SR1 PSD @ 1.5625 kHz Span
87.52441406,6.06E-09,SR1 PSD @ 1.5625 kHz Span
87.58544922,5.62E-09,SR1 PSD @ 1.5625 kHz Span
87.64648438,5.53E-09,SR1 PSD @ 1.5625 kHz Span
87.70751953,5.67E-09,SR1 PSD @ 1.5625 kHz Span
87.76855469,5.62E-09,SR1 PSD @ 1.5625 kHz Span
87.82958984,5.49E-09,SR1 PSD @ 1.5625 kHz Span
87.890625,5.83E-09,SR1 PSD @ 1.5625 kHz Span
87.95166016,6.19E-09,SR1 PSD @ 1.5625 kHz Span
88.01269531,6.07E-09,SR1 PSD @ 1.5625 kHz Span
88.07373047,6.01E-09,SR1 PSD @ 1.5625 kHz Span
88.13476563,6.16E-09,SR1 PSD @ 1.5625 kHz Span
88.19580078,6.28E-09,SR1 PSD @ 1.5625 kHz Span
88.25683594,6.17E-09,SR1 PSD @ 1.5625 kHz Span
88.31787109,5.70E-09,SR1 PSD @ 1.5625 kHz Span
88.37890625,5.27E-09,SR1 PSD @ 1.5625 kHz Span
88.43994141,5.32E-09,SR1 PSD @ 1.5625 kHz Span
88.50097656,5.66E-09,SR1 PSD @ 1.5625 kHz Span
88.56201172,5.94E-09,SR1 PSD @ 1.5625 kHz Span
88.62304688,5.96E-09,SR1 PSD @ 1.5625 kHz Span
88.68408203,6.06E-09,SR1 PSD @ 1.5625 kHz Span
88.74511719,6.44E-09,SR1 PSD @ 1.5625 kHz Span
88.80615234,6.69E-09,SR1 PSD @ 1.5625 kHz Span
88.8671875,6.51E-09,SR1 PSD @ 1.5625 kHz Span
88.92822266,6.18E-09,SR1 PSD @ 1.5625 kHz Span
88.98925781,6.17E-09,SR1 PSD @ 1.5625 kHz Span
89.05029297,6.38E-09,SR1 PSD @ 1.5625 kHz Span
89.11132813,6.25E-09,SR1 PSD @ 1.5625 kHz Span
89.17236328,5.81E-09,SR1 PSD @ 1.5625 kHz Span
89.23339844,5.56E-09,SR1 PSD @ 1.5625 kHz Span
89.29443359,5.69E-09,SR1 PSD @ 1.5625 kHz Span
89.35546875,5.76E-09,SR1 PSD @ 1.5625 kHz Span
89.41650391,5.70E-09,SR1 PSD @ 1.5625 kHz Span
89.47753906,5.69E-09,SR1 PSD @ 1.5625 kHz Span
89.53857422,5.92E-09,SR1 PSD @ 1.5625 kHz Span
89.59960938,6.44E-09,SR1 PSD @ 1.5625 kHz Span
89.66064453,6.70E-09,SR1 PSD @ 1.5625 kHz Span
89.72167969,6.44E-09,SR1 PSD @ 1.5625 kHz Span
89.78271484,6.05E-09,SR1 PSD @ 1.5625 kHz Span
89.84375,5.68E-09,SR1 PSD @ 1.5625 kHz Span
89.90478516,5.45E-09,SR1 PSD @ 1.5625 kHz Span
89.96582031,5.73E-09,SR1 PSD @ 1.5625 kHz Span
90.02685547,6.25E-09,SR1 PSD @ 1.5625 kHz Span
90.08789063,6.29E-09,SR1 PSD @ 1.5625 kHz Span
90.14892578,5.86E-09,SR1 PSD @ 1.5625 kHz Span
90.20996094,5.55E-09,SR1 PSD @ 1.5625 kHz Span
90.27099609,5.45E-09,SR1 PSD @ 1.5625 kHz Span
90.33203125,5.35E-09,SR1 PSD @ 1.5625 kHz Span
90.39306641,5.44E-09,SR1 PSD @ 1.5625 kHz Span
90.45410156,5.81E-09,SR1 PSD @ 1.5625 kHz Span
90.51513672,6.35E-09,SR1 PSD @ 1.5625 kHz Span
90.57617188,6.49E-09,SR1 PSD @ 1.5625 kHz Span
90.63720703,6.10E-09,SR1 PSD @ 1.5625 kHz Span
90.69824219,5.69E-09,SR1 PSD @ 1.5625 kHz Span
90.75927734,5.52E-09,SR1 PSD @ 1.5625 kHz Span
90.8203125,5.68E-09,SR1 PSD @ 1.5625 kHz Span
90.88134766,6.12E-09,SR1 PSD @ 1.5625 kHz Span
90.94238281,6.52E-09,SR1 PSD @ 1.5625 kHz Span
91.00341797,6.55E-09,SR1 PSD @ 1.5625 kHz Span
91.06445313,6.13E-09,SR1 PSD @ 1.5625 kHz Span
91.12548828,5.60E-09,SR1 PSD @ 1.5625 kHz Span
91.18652344,5.45E-09,SR1 PSD @ 1.5625 kHz Span
91.24755859,5.53E-09,SR1 PSD @ 1.5625 kHz Span
91.30859375,5.54E-09,SR1 PSD @ 1.5625 kHz Span
91.36962891,5.55E-09,SR1 PSD @ 1.5625 kHz Span
91.43066406,5.42E-09,SR1 PSD @ 1.5625 kHz Span
91.49169922,5.24E-09,SR1 PSD @ 1.5625 kHz Span
91.55273438,5.31E-09,SR1 PSD @ 1.5625 kHz Span
91.61376953,5.58E-09,SR1 PSD @ 1.5625 kHz Span
91.67480469,5.93E-09,SR1 PSD @ 1.5625 kHz Span
91.73583984,6.11E-09,SR1 PSD @ 1.5625 kHz Span
91.796875,5.93E-09,SR1 PSD @ 1.5625 kHz Span
91.85791016,5.64E-09,SR1 PSD @ 1.5625 kHz Span
91.91894531,5.69E-09,SR1 PSD @ 1.5625 kHz Span
91.97998047,5.96E-09,SR1 PSD @ 1.5625 kHz Span
92.04101563,5.94E-09,SR1 PSD @ 1.5625 kHz Span
92.10205078,5.82E-09,SR1 PSD @ 1.5625 kHz Span
92.16308594,5.98E-09,SR1 PSD @ 1.5625 kHz Span
92.22412109,6.11E-09,SR1 PSD @ 1.5625 kHz Span
92.28515625,5.76E-09,SR1 PSD @ 1.5625 kHz Span
92.34619141,5.27E-09,SR1 PSD @ 1.5625 kHz Span
92.40722656,5.21E-09,SR1 PSD @ 1.5625 kHz Span
92.46826172,5.63E-09,SR1 PSD @ 1.5625 kHz Span
92.52929688,6.00E-09,SR1 PSD @ 1.5625 kHz Span
92.59033203,6.10E-09,SR1 PSD @ 1.5625 kHz Span
92.65136719,6.04E-09,SR1 PSD @ 1.5625 kHz Span
92.71240234,5.79E-09,SR1 PSD @ 1.5625 kHz Span
92.7734375,5.39E-09,SR1 PSD @ 1.5625 kHz Span
92.83447266,5.17E-09,SR1 PSD @ 1.5625 kHz Span
92.89550781,5.21E-09,SR1 PSD @ 1.5625 kHz Span
92.95654297,5.46E-09,SR1 PSD @ 1.5625 kHz Span
93.01757813,5.77E-09,SR1 PSD @ 1.5625 kHz Span
93.07861328,5.96E-09,SR1 PSD @ 1.5625 kHz Span
93.13964844,5.85E-09,SR1 PSD @ 1.5625 kHz Span
93.20068359,5.59E-09,SR1 PSD @ 1.5625 kHz Span
93.26171875,5.63E-09,SR1 PSD @ 1.5625 kHz Span
93.32275391,5.99E-09,SR1 PSD @ 1.5625 kHz Span
93.38378906,6.27E-09,SR1 PSD @ 1.5625 kHz Span
93.44482422,6.13E-09,SR1 PSD @ 1.5625 kHz Span
93.50585938,5.95E-09,SR1 PSD @ 1.5625 kHz Span
93.56689453,6.30E-09,SR1 PSD @ 1.5625 kHz Span
93.62792969,6.49E-09,SR1 PSD @ 1.5625 kHz Span
93.68896484,6.32E-09,SR1 PSD @ 1.5625 kHz Span
93.75,6.35E-09,SR1 PSD @ 1.5625 kHz Span
93.81103516,6.81E-09,SR1 PSD @ 1.5625 kHz Span
93.87207031,7.27E-09,SR1 PSD @ 1.5625 kHz Span
93.93310547,7.51E-09,SR1 PSD @ 1.5625 kHz Span
93.99414063,8.89E-09,SR1 PSD @ 1.5625 kHz Span
94.05517578,1.10E-08,SR1 PSD @ 1.5625 kHz Span
94.11621094,1.10E-08,SR1 PSD @ 1.5625 kHz Span
94.17724609,8.54E-09,SR1 PSD @ 1.5625 kHz Span
94.23828125,6.60E-09,SR1 PSD @ 1.5625 kHz Span
94.29931641,6.04E-09,SR1 PSD @ 1.5625 kHz Span
94.36035156,5.68E-09,SR1 PSD @ 1.5625 kHz Span
94.42138672,5.48E-09,SR1 PSD @ 1.5625 kHz Span
94.48242188,5.62E-09,SR1 PSD @ 1.5625 kHz Span
94.54345703,6.18E-09,SR1 PSD @ 1.5625 kHz Span
94.60449219,6.65E-09,SR1 PSD @ 1.5625 kHz Span
94.66552734,6.44E-09,SR1 PSD @ 1.5625 kHz Span
94.7265625,5.89E-09,SR1 PSD @ 1.5625 kHz Span
94.78759766,5.54E-09,SR1 PSD @ 1.5625 kHz Span
94.84863281,5.58E-09,SR1 PSD @ 1.5625 kHz Span
94.90966797,6.02E-09,SR1 PSD @ 1.5625 kHz Span
94.97070313,6.53E-09,SR1 PSD @ 1.5625 kHz Span
95.03173828,6.64E-09,SR1 PSD @ 1.5625 kHz Span
95.09277344,6.34E-09,SR1 PSD @ 1.5625 kHz Span
95.15380859,6.23E-09,SR1 PSD @ 1.5625 kHz Span
95.21484375,6.23E-09,SR1 PSD @ 1.5625 kHz Span
95.27587891,5.95E-09,SR1 PSD @ 1.5625 kHz Span
95.33691406,5.73E-09,SR1 PSD @ 1.5625 kHz Span
95.39794922,5.69E-09,SR1 PSD @ 1.5625 kHz Span
95.45898438,5.54E-09,SR1 PSD @ 1.5625 kHz Span
95.52001953,5.29E-09,SR1 PSD @ 1.5625 kHz Span
95.58105469,5.34E-09,SR1 PSD @ 1.5625 kHz Span
95.64208984,5.62E-09,SR1 PSD @ 1.5625 kHz Span
95.703125,6.00E-09,SR1 PSD @ 1.5625 kHz Span
95.76416016,6.39E-09,SR1 PSD @ 1.5625 kHz Span
95.82519531,6.55E-09,SR1 PSD @ 1.5625 kHz Span
95.88623047,6.44E-09,SR1 PSD @ 1.5625 kHz Span
95.94726563,6.04E-09,SR1 PSD @ 1.5625 kHz Span
96.00830078,5.76E-09,SR1 PSD @ 1.5625 kHz Span
96.06933594,5.89E-09,SR1 PSD @ 1.5625 kHz Span
96.13037109,6.00E-09,SR1 PSD @ 1.5625 kHz Span
96.19140625,6.41E-09,SR1 PSD @ 1.5625 kHz Span
96.25244141,7.12E-09,SR1 PSD @ 1.5625 kHz Span
96.31347656,7.06E-09,SR1 PSD @ 1.5625 kHz Span
96.37451172,6.24E-09,SR1 PSD @ 1.5625 kHz Span
96.43554688,5.77E-09,SR1 PSD @ 1.5625 kHz Span
96.49658203,5.83E-09,SR1 PSD @ 1.5625 kHz Span
96.55761719,5.98E-09,SR1 PSD @ 1.5625 kHz Span
96.61865234,6.00E-09,SR1 PSD @ 1.5625 kHz Span
96.6796875,6.03E-09,SR1 PSD @ 1.5625 kHz Span
96.74072266,6.09E-09,SR1 PSD @ 1.5625 kHz Span
96.80175781,5.84E-09,SR1 PSD @ 1.5625 kHz Span
96.86279297,5.42E-09,SR1 PSD @ 1.5625 kHz Span
96.92382813,5.41E-09,SR1 PSD @ 1.5625 kHz Span
96.98486328,5.70E-09,SR1 PSD @ 1.5625 kHz Span
97.04589844,5.80E-09,SR1 PSD @ 1.5625 kHz Span
97.10693359,5.66E-09,SR1 PSD @ 1.5625 kHz Span
97.16796875,5.27E-09,SR1 PSD @ 1.5625 kHz Span
97.22900391,4.76E-09,SR1 PSD @ 1.5625 kHz Span
97.29003906,5.18E-09,SR1 PSD @ 1.5625 kHz Span
97.35107422,5.99E-09,SR1 PSD @ 1.5625 kHz Span
97.41210938,6.21E-09,SR1 PSD @ 1.5625 kHz Span
97.47314453,5.92E-09,SR1 PSD @ 1.5625 kHz Span
97.53417969,5.60E-09,SR1 PSD @ 1.5625 kHz Span
97.59521484,5.52E-09,SR1 PSD @ 1.5625 kHz Span
97.65625,5.63E-09,SR1 PSD @ 1.5625 kHz Span
97.71728516,5.72E-09,SR1 PSD @ 1.5625 kHz Span
97.77832031,5.63E-09,SR1 PSD @ 1.5625 kHz Span
97.83935547,5.17E-09,SR1 PSD @ 1.5625 kHz Span
97.90039063,4.90E-09,SR1 PSD @ 1.5625 kHz Span
97.96142578,5.46E-09,SR1 PSD @ 1.5625 kHz Span
98.02246094,6.67E-09,SR1 PSD @ 1.5625 kHz Span
98.08349609,8.17E-09,SR1 PSD @ 1.5625 kHz Span
98.14453125,8.67E-09,SR1 PSD @ 1.5625 kHz Span
98.20556641,7.66E-09,SR1 PSD @ 1.5625 kHz Span
98.26660156,6.49E-09,SR1 PSD @ 1.5625 kHz Span
98.32763672,6.17E-09,SR1 PSD @ 1.5625 kHz Span
98.38867188,6.16E-09,SR1 PSD @ 1.5625 kHz Span
98.44970703,6.07E-09,SR1 PSD @ 1.5625 kHz Span
98.51074219,5.92E-09,SR1 PSD @ 1.5625 kHz Span
98.57177734,5.68E-09,SR1 PSD @ 1.5625 kHz Span
98.6328125,5.34E-09,SR1 PSD @ 1.5625 kHz Span
98.69384766,5.03E-09,SR1 PSD @ 1.5625 kHz Span
98.75488281,5.20E-09,SR1 PSD @ 1.5625 kHz Span
98.81591797,5.77E-09,SR1 PSD @ 1.5625 kHz Span
98.87695313,5.86E-09,SR1 PSD @ 1.5625 kHz Span
98.93798828,5.37E-09,SR1 PSD @ 1.5625 kHz Span
98.99902344,5.23E-09,SR1 PSD @ 1.5625 kHz Span
99.06005859,5.57E-09,SR1 PSD @ 1.5625 kHz Span
99.12109375,5.68E-09,SR1 PSD @ 1.5625 kHz Span
99.18212891,5.58E-09,SR1 PSD @ 1.5625 kHz Span
99.24316406,5.56E-09,SR1 PSD @ 1.5625 kHz Span
99.30419922,5.56E-09,SR1 PSD @ 1.5625 kHz Span
99.36523438,5.46E-09,SR1 PSD @ 1.5625 kHz Span
99.42626953,5.26E-09,SR1 PSD @ 1.5625 kHz Span
99.48730469,5.22E-09,SR1 PSD @ 1.5625 kHz Span
99.54833984,5.41E-09,SR1 PSD @ 1.5625 kHz Span
99.609375,5.57E-09,SR1 PSD @ 1.5625 kHz Span
99.67041016,5.52E-09,SR1 PSD @ 1.5625 kHz Span
99.73144531,5.47E-09,SR1 PSD @ 1.5625 kHz Span
99.79248047,6.00E-09,SR1 PSD @ 1.5625 kHz Span
99.85351563,1.01E-08,SR1 PSD @ 1.5625 kHz Span
99.91455078,2.09E-08,SR1 PSD @ 1.5625 kHz Span
99.97558594,3.06E-08,SR1 PSD @ 1.5625 kHz Span
100.0366211,2.90E-08,SR1 PSD @ 1.5625 kHz Span
100.0976563,1.76E-08,SR1 PSD @ 1.5625 kHz Span
100.1586914,7.76E-09,SR1 PSD @ 1.5625 kHz Span
100.2197266,5.70E-09,SR1 PSD @ 1.5625 kHz Span
100.2807617,5.89E-09,SR1 PSD @ 1.5625 kHz Span
100.3417969,6.07E-09,SR1 PSD @ 1.5625 kHz Span
100.402832,5.99E-09,SR1 PSD @ 1.5625 kHz Span
100.4638672,6.04E-09,SR1 PSD @ 1.5625 kHz Span
100.5249023,6.43E-09,SR1 PSD @ 1.5625 kHz Span
100.5859375,6.41E-09,SR1 PSD @ 1.5625 kHz Span
100.6469727,5.79E-09,SR1 PSD @ 1.5625 kHz Span
100.7080078,5.25E-09,SR1 PSD @ 1.5625 kHz Span
100.769043,5.11E-09,SR1 PSD @ 1.5625 kHz Span
100.8300781,5.22E-09,SR1 PSD @ 1.5625 kHz Span
100.8911133,5.49E-09,SR1 PSD @ 1.5625 kHz Span
100.9521484,5.70E-09,SR1 PSD @ 1.5625 kHz Span
101.0131836,6.01E-09,SR1 PSD @ 1.5625 kHz Span
101.0742188,6.17E-09,SR1 PSD @ 1.5625 kHz Span
101.1352539,5.74E-09,SR1 PSD @ 1.5625 kHz Span
101.1962891,5.28E-09,SR1 PSD @ 1.5625 kHz Span
101.2573242,5.40E-09,SR1 PSD @ 1.5625 kHz Span
101.3183594,5.91E-09,SR1 PSD @ 1.5625 kHz Span
101.3793945,6.42E-09,SR1 PSD @ 1.5625 kHz Span
101.4404297,6.57E-09,SR1 PSD @ 1.5625 kHz Span
101.5014648,6.38E-09,SR1 PSD @ 1.5625 kHz Span
101.5625,6.38E-09,SR1 PSD @ 1.5625 kHz Span
101.6235352,6.65E-09,SR1 PSD @ 1.5625 kHz Span
101.6845703,6.61E-09,SR1 PSD @ 1.5625 kHz Span
101.7456055,6.14E-09,SR1 PSD @ 1.5625 kHz Span
101.8066406,5.95E-09,SR1 PSD @ 1.5625 kHz Span
101.8676758,5.97E-09,SR1 PSD @ 1.5625 kHz Span
101.9287109,5.64E-09,SR1 PSD @ 1.5625 kHz Span
101.9897461,5.55E-09,SR1 PSD @ 1.5625 kHz Span
102.0507813,5.76E-09,SR1 PSD @ 1.5625 kHz Span
102.1118164,5.72E-09,SR1 PSD @ 1.5625 kHz Span
102.1728516,5.73E-09,SR1 PSD @ 1.5625 kHz Span
102.2338867,5.89E-09,SR1 PSD @ 1.5625 kHz Span
102.2949219,6.15E-09,SR1 PSD @ 1.5625 kHz Span
102.355957,6.63E-09,SR1 PSD @ 1.5625 kHz Span
102.4169922,6.79E-09,SR1 PSD @ 1.5625 kHz Span
102.4780273,6.45E-09,SR1 PSD @ 1.5625 kHz Span
102.5390625,6.30E-09,SR1 PSD @ 1.5625 kHz Span
102.6000977,6.44E-09,SR1 PSD @ 1.5625 kHz Span
102.6611328,6.40E-09,SR1 PSD @ 1.5625 kHz Span
102.722168,6.15E-09,SR1 PSD @ 1.5625 kHz Span
102.7832031,5.92E-09,SR1 PSD @ 1.5625 kHz Span
102.8442383,5.78E-09,SR1 PSD @ 1.5625 kHz Span
102.9052734,5.71E-09,SR1 PSD @ 1.5625 kHz Span
102.9663086,5.71E-09,SR1 PSD @ 1.5625 kHz Span
103.0273438,5.66E-09,SR1 PSD @ 1.5625 kHz Span
103.0883789,5.39E-09,SR1 PSD @ 1.5625 kHz Span
103.1494141,5.17E-09,SR1 PSD @ 1.5625 kHz Span
103.2104492,5.14E-09,SR1 PSD @ 1.5625 kHz Span
103.2714844,5.40E-09,SR1 PSD @ 1.5625 kHz Span
103.3325195,5.84E-09,SR1 PSD @ 1.5625 kHz Span
103.3935547,5.88E-09,SR1 PSD @ 1.5625 kHz Span
103.4545898,5.29E-09,SR1 PSD @ 1.5625 kHz Span
103.515625,4.92E-09,SR1 PSD @ 1.5625 kHz Span
103.5766602,5.67E-09,SR1 PSD @ 1.5625 kHz Span
103.6376953,6.42E-09,SR1 PSD @ 1.5625 kHz Span
103.6987305,6.47E-09,SR1 PSD @ 1.5625 kHz Span
103.7597656,6.35E-09,SR1 PSD @ 1.5625 kHz Span
103.8208008,6.02E-09,SR1 PSD @ 1.5625 kHz Span
103.8818359,5.49E-09,SR1 PSD @ 1.5625 kHz Span
103.9428711,5.69E-09,SR1 PSD @ 1.5625 kHz Span
104.0039063,6.24E-09,SR1 PSD @ 1.5625 kHz Span
104.0649414,6.53E-09,SR1 PSD @ 1.5625 kHz Span
104.1259766,6.74E-09,SR1 PSD @ 1.5625 kHz Span
104.1870117,6.83E-09,SR1 PSD @ 1.5625 kHz Span
104.2480469,6.69E-09,SR1 PSD @ 1.5625 kHz Span
104.309082,6.37E-09,SR1 PSD @ 1.5625 kHz Span
104.3701172,6.09E-09,SR1 PSD @ 1.5625 kHz Span
104.4311523,5.92E-09,SR1 PSD @ 1.5625 kHz Span
104.4921875,5.71E-09,SR1 PSD @ 1.5625 kHz Span
104.5532227,5.55E-09,SR1 PSD @ 1.5625 kHz Span
104.6142578,5.58E-09,SR1 PSD @ 1.5625 kHz Span
104.675293,5.88E-09,SR1 PSD @ 1.5625 kHz Span
104.7363281,6.56E-09,SR1 PSD @ 1.5625 kHz Span
104.7973633,6.97E-09,SR1 PSD @ 1.5625 kHz Span
104.8583984,6.71E-09,SR1 PSD @ 1.5625 kHz Span
104.9194336,6.22E-09,SR1 PSD @ 1.5625 kHz Span
104.9804688,5.89E-09,SR1 PSD @ 1.5625 kHz Span
105.0415039,5.64E-09,SR1 PSD @ 1.5625 kHz Span
105.1025391,5.66E-09,SR1 PSD @ 1.5625 kHz Span
105.1635742,5.86E-09,SR1 PSD @ 1.5625 kHz Span
105.2246094,5.81E-09,SR1 PSD @ 1.5625 kHz Span
105.2856445,5.67E-09,SR1 PSD @ 1.5625 kHz Span
105.3466797,5.46E-09,SR1 PSD @ 1.5625 kHz Span
105.4077148,5.08E-09,SR1 PSD @ 1.5625 kHz Span
105.46875,5.19E-09,SR1 PSD @ 1.5625 kHz Span
105.5297852,5.62E-09,SR1 PSD @ 1.5625 kHz Span
105.5908203,5.66E-09,SR1 PSD @ 1.5625 kHz Span
105.6518555,5.68E-09,SR1 PSD @ 1.5625 kHz Span
105.7128906,5.92E-09,SR1 PSD @ 1.5625 kHz Span
105.7739258,5.88E-09,SR1 PSD @ 1.5625 kHz Span
105.8349609,5.44E-09,SR1 PSD @ 1.5625 kHz Span
105.8959961,4.85E-09,SR1 PSD @ 1.5625 kHz Span
105.9570313,4.71E-09,SR1 PSD @ 1.5625 kHz Span
106.0180664,5.39E-09,SR1 PSD @ 1.5625 kHz Span
106.0791016,6.17E-09,SR1 PSD @ 1.5625 kHz Span
106.1401367,6.30E-09,SR1 PSD @ 1.5625 kHz Span
106.2011719,5.80E-09,SR1 PSD @ 1.5625 kHz Span
106.262207,5.36E-09,SR1 PSD @ 1.5625 kHz Span
106.3232422,5.35E-09,SR1 PSD @ 1.5625 kHz Span
106.3842773,5.47E-09,SR1 PSD @ 1.5625 kHz Span
106.4453125,5.44E-09,SR1 PSD @ 1.5625 kHz Span
106.5063477,5.71E-09,SR1 PSD @ 1.5625 kHz Span
106.5673828,7.54E-09,SR1 PSD @ 1.5625 kHz Span
106.628418,9.76E-09,SR1 PSD @ 1.5625 kHz Span
106.6894531,9.79E-09,SR1 PSD @ 1.5625 kHz Span
106.7504883,7.88E-09,SR1 PSD @ 1.5625 kHz Span
106.8115234,6.45E-09,SR1 PSD @ 1.5625 kHz Span
106.8725586,6.00E-09,SR1 PSD @ 1.5625 kHz Span
106.9335938,5.90E-09,SR1 PSD @ 1.5625 kHz Span
106.9946289,6.16E-09,SR1 PSD @ 1.5625 kHz Span
107.0556641,6.32E-09,SR1 PSD @ 1.5625 kHz Span
107.1166992,5.97E-09,SR1 PSD @ 1.5625 kHz Span
107.1777344,5.36E-09,SR1 PSD @ 1.5625 kHz Span
107.2387695,5.07E-09,SR1 PSD @ 1.5625 kHz Span
107.2998047,5.25E-09,SR1 PSD @ 1.5625 kHz Span
107.3608398,5.41E-09,SR1 PSD @ 1.5625 kHz Span
107.421875,5.39E-09,SR1 PSD @ 1.5625 kHz Span
107.4829102,5.35E-09,SR1 PSD @ 1.5625 kHz Span
107.5439453,5.44E-09,SR1 PSD @ 1.5625 kHz Span
107.6049805,5.48E-09,SR1 PSD @ 1.5625 kHz Span
107.6660156,5.47E-09,SR1 PSD @ 1.5625 kHz Span
107.7270508,5.67E-09,SR1 PSD @ 1.5625 kHz Span
107.7880859,5.93E-09,SR1 PSD @ 1.5625 kHz Span
107.8491211,6.03E-09,SR1 PSD @ 1.5625 kHz Span
107.9101563,5.74E-09,SR1 PSD @ 1.5625 kHz Span
107.9711914,5.49E-09,SR1 PSD @ 1.5625 kHz Span
108.0322266,5.52E-09,SR1 PSD @ 1.5625 kHz Span
108.0932617,5.65E-09,SR1 PSD @ 1.5625 kHz Span
108.1542969,6.14E-09,SR1 PSD @ 1.5625 kHz Span
108.215332,6.80E-09,SR1 PSD @ 1.5625 kHz Span
108.2763672,7.09E-09,SR1 PSD @ 1.5625 kHz Span
108.3374023,6.82E-09,SR1 PSD @ 1.5625 kHz Span
108.3984375,6.30E-09,SR1 PSD @ 1.5625 kHz Span
108.4594727,6.59E-09,SR1 PSD @ 1.5625 kHz Span
108.5205078,7.30E-09,SR1 PSD @ 1.5625 kHz Span
108.581543,6.99E-09,SR1 PSD @ 1.5625 kHz Span
108.6425781,5.87E-09,SR1 PSD @ 1.5625 kHz Span
108.7036133,5.38E-09,SR1 PSD @ 1.5625 kHz Span
108.7646484,5.75E-09,SR1 PSD @ 1.5625 kHz Span
108.8256836,5.85E-09,SR1 PSD @ 1.5625 kHz Span
108.8867188,5.73E-09,SR1 PSD @ 1.5625 kHz Span
108.9477539,5.86E-09,SR1 PSD @ 1.5625 kHz Span
109.0087891,5.76E-09,SR1 PSD @ 1.5625 kHz Span
109.0698242,5.49E-09,SR1 PSD @ 1.5625 kHz Span
109.1308594,5.45E-09,SR1 PSD @ 1.5625 kHz Span
109.1918945,5.44E-09,SR1 PSD @ 1.5625 kHz Span
109.2529297,5.35E-09,SR1 PSD @ 1.5625 kHz Span
109.3139648,5.43E-09,SR1 PSD @ 1.5625 kHz Span
109.375,5.83E-09,SR1 PSD @ 1.5625 kHz Span
109.4360352,6.25E-09,SR1 PSD @ 1.5625 kHz Span
109.4970703,6.29E-09,SR1 PSD @ 1.5625 kHz Span
109.5581055,5.89E-09,SR1 PSD @ 1.5625 kHz Span
109.6191406,5.67E-09,SR1 PSD @ 1.5625 kHz Span
109.6801758,5.94E-09,SR1 PSD @ 1.5625 kHz Span
109.7412109,6.01E-09,SR1 PSD @ 1.5625 kHz Span
109.8022461,5.68E-09,SR1 PSD @ 1.5625 kHz Span
109.8632813,5.46E-09,SR1 PSD @ 1.5625 kHz Span
109.9243164,5.37E-09,SR1 PSD @ 1.5625 kHz Span
109.9853516,5.32E-09,SR1 PSD @ 1.5625 kHz Span
110.0463867,5.33E-09,SR1 PSD @ 1.5625 kHz Span
110.1074219,5.33E-09,SR1 PSD @ 1.5625 kHz Span
110.168457,5.32E-09,SR1 PSD @ 1.5625 kHz Span
110.2294922,5.23E-09,SR1 PSD @ 1.5625 kHz Span
110.2905273,5.35E-09,SR1 PSD @ 1.5625 kHz Span
110.3515625,5.59E-09,SR1 PSD @ 1.5625 kHz Span
110.4125977,5.69E-09,SR1 PSD @ 1.5625 kHz Span
110.4736328,5.85E-09,SR1 PSD @ 1.5625 kHz Span
110.534668,5.99E-09,SR1 PSD @ 1.5625 kHz Span
110.5957031,6.17E-09,SR1 PSD @ 1.5625 kHz Span
110.6567383,6.42E-09,SR1 PSD @ 1.5625 kHz Span
110.7177734,6.47E-09,SR1 PSD @ 1.5625 kHz Span
110.7788086,6.37E-09,SR1 PSD @ 1.5625 kHz Span
110.8398438,6.62E-09,SR1 PSD @ 1.5625 kHz Span
110.9008789,7.11E-09,SR1 PSD @ 1.5625 kHz Span
110.9619141,7.00E-09,SR1 PSD @ 1.5625 kHz Span
111.0229492,6.18E-09,SR1 PSD @ 1.5625 kHz Span
111.0839844,5.61E-09,SR1 PSD @ 1.5625 kHz Span
111.1450195,5.66E-09,SR1 PSD @ 1.5625 kHz Span
111.2060547,5.96E-09,SR1 PSD @ 1.5625 kHz Span
111.2670898,6.16E-09,SR1 PSD @ 1.5625 kHz Span
111.328125,5.98E-09,SR1 PSD @ 1.5625 kHz Span
111.3891602,5.88E-09,SR1 PSD @ 1.5625 kHz Span
111.4501953,6.00E-09,SR1 PSD @ 1.5625 kHz Span
111.5112305,5.96E-09,SR1 PSD @ 1.5625 kHz Span
111.5722656,6.10E-09,SR1 PSD @ 1.5625 kHz Span
111.6333008,6.27E-09,SR1 PSD @ 1.5625 kHz Span
111.6943359,6.15E-09,SR1 PSD @ 1.5625 kHz Span
111.7553711,5.87E-09,SR1 PSD @ 1.5625 kHz Span
